"","wrf","collection_num","rep_id","target","run_num","copy_num_uL_rxn","copy_num_L","date","influent_flow_mg","influent_tss_mg_l","influent_flow_L","total_copies"
"885","NO","60","B","N2",73,0.0213145016666667,380616.101190476,2021-03-10,6.5,350,24605165,9365121971448.36
"886","NO","60","C","N1",72,2e-04,3571.42857142857,2021-03-10,6.5,350,24605165,87875589285.7143
"887","NO","60","C","N2",73,0.02193752,391741.428571429,2021-03-10,6.5,350,24605165,9638862487335.71
"888","NO","61","A","N1",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"889","NO","61","A","N2",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"890","NO","61","B","N1",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"891","NO","61","B","N2",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"892","NO","61","C","N1",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"893","NO","61","C","N2",73,2e-04,3571.42857142857,2021-03-15,5.04,360,19078466.4,68137380000
"894","NO","62","A","N1",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"895","NO","62","A","N2",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"896","NO","62","B","N1",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"897","NO","62","B","N2",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"898","NO","62","C","N1",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"899","NO","62","C","N2",74,2e-04,3571.42857142857,2021-03-17,6.79,342,25702933.9,91796192500
"900","NO","7","A","N1",14,2e-04,3571.42857142857,2020-06-30,4.95,284,18737779.5,66920641071.4286
"901","NO","7","A","N1",15,0.0898996746666667,1605351.33333333,2020-06-30,4.95,284,18737779.5,30080719304031
"902","NO","7","A","N2",14,0.0138342173333333,247039.595238095,2020-06-30,4.95,284,18737779.5,4628973463340.68
"903","NO","7","A","N2",16,0.0131903536666667,235542.029761905,2020-06-30,4.95,284,18737779.5,4413534616661.01
"904","NO","7","B","N1",15,2e-04,3571.42857142857,2020-06-30,4.95,284,18737779.5,66920641071.4286
"905","NO","7","B","N2",16,2e-04,3571.42857142857,2020-06-30,4.95,284,18737779.5,66920641071.4286
"906","NO","7","C","N1",10,0.336235207333333,6004200.13095238,2020-06-30,4.95,284,18737779.5,112505378127657
"907","NO","7","C","N1",14,0.109602249333333,1957183.02380952,2020-06-30,4.95,284,18737779.5,36673263941286.1
"908","NO","7","C","N1",15,0.157312211,2809146.625,2020-06-30,4.95,284,18737779.5,52637170042419.2
"909","NO","7","C","N2",10,0.0134676726666667,240494.154761905,2020-06-30,4.95,284,18737779.5,4506326442967.45
"910","NO","7","C","N2",14,2e-04,3571.42857142857,2020-06-30,4.95,284,18737779.5,66920641071.4286
"911","NO","7","C","N2",16,0.141028060666667,2518358.22619048,2020-06-30,4.95,284,18737779.5,47188441144368.3
"912","NO","8","A","N1",14,2e-04,3571.42857142857,2020-07-07,5.56,206,21046879.6,75167427142.8571
"913","NO","8","A","N1",15,2e-04,3571.42857142857,2020-07-07,5.56,206,21046879.6,75167427142.8571
"914","NO","8","A","N2",14,0.014150383,252685.410714286,2020-07-07,5.56,206,21046879.6,5318239415980.12
"915","NO","8","A","N2",16,0.0171795156666667,306777.06547619,2020-07-07,5.56,206,21046879.6,6456699961118.7
"916","NO","8","B","N1",15,2e-04,3571.42857142857,2020-07-07,5.56,206,21046879.6,75167427142.8571
"917","NO","8","B","N2",16,2e-04,3571.42857142857,2020-07-07,5.56,206,21046879.6,75167427142.8571
"918","NO","9","A","N1",14,2e-04,3571.42857142857,2020-07-14,4.8,397,18169968,64892742857.1429
"919","NO","9","A","N1",15,2e-04,3571.42857142857,2020-07-14,4.8,397,18169968,64892742857.1429
"920","NO","9","A","N2",14,0.0314991843333333,562485.43452381,2020-07-14,4.8,397,18169968,10220342345763.7
"921","NO","9","A","N2",16,0.0204356846666667,364922.940476191,2020-07-14,4.8,397,18169968,6630638150918.29
"922","NO","9","B","N1",15,0.0423187286666667,755691.583333333,2020-07-14,4.8,397,18169968,13730891887036
"923","NO","9","B","N2",16,0.0654288783333333,1168372.82738095,2020-07-14,4.8,397,18169968,21229296885581.4
