run_date,run_num,sample_date,collection_num,target,sample_id,ct,slope ,y-intercept,copy_num_uL_rxn,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_B,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_B,36.67,-3.5293,36.046,0.665464697,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,36.75,-3.5293,36.046,0.633230195,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_B,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,38.33,-3.5293,36.046,0.225029811,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,38.42,-3.5293,36.046,0.21294866,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_C,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,37.24,-3.5293,36.046,0.458571535,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,37.16,-3.5293,36.046,0.48269408,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_C,38.38,-3.5293,36.046,0.218463636,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,36.84,-3.5293,36.046,0.593847342,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,38.18,-3.5293,36.046,0.248057536,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_C,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,37.31,-3.5293,36.046,0.437553358,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,38.21,-3.5293,36.046,0.243665161,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_D,38.12,-3.5293,36.046,0.259076676,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,38.11,-3.5293,36.046,0.259907295,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,38.14,-3.5293,36.046,0.254442585,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_D,37.11,-3.5293,36.046,0.500158341,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,36.95,-3.5293,36.046,0.555301805,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_D,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,36.33,-3.5293,36.046,0.833310297,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,38.34,-3.5293,36.046,0.223893268,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_E,38.2,-3.5293,36.046,0.245461998,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,37.45,-3.5293,36.046,0.400124038,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,36.24,-3.5293,36.046,0.882947465,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_E,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,38.35,-3.5293,36.046,0.22292376,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_E,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,37.19,-3.5293,36.046,0.474636983,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,38.2,-3.5293,36.046,0.244908873,,,
28-Jul-21,110,26-Jul-21,99,N1,NO_99_F,38.18,-3.5293,36.046,0.248136425,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,36.9,-3.5293,36.046,0.574255757,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,MI_99_F,36.31,-3.5293,36.046,0.843160925,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,Undetermined,-3.5293,36.046,0.004,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,38.3,-3.5293,36.046,0.230050393,,,
28-Jul-21,110,26-Jul-21,99,N1,CC_99_F,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,37.23,-3.5293,36.046,0.462772839,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,37.15,-3.5293,36.046,0.485299935,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_A,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.04,-3.5293,36.046,1.002568525,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.17,-3.5293,36.046,0.923373098,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_A,36.18,-3.5293,36.046,0.915144119,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,38.09,-3.5293,36.046,0.263736462,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_A,38.18,-3.5293,36.046,0.247938394,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,37.22,-3.5293,36.046,0.464301524,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,38.24,-3.5293,36.046,0.239687093,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_B,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,36.55,-3.5293,36.046,0.720720137,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_B,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_B,37.11,-3.5293,36.046,0.498247054,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,38.25,-3.5293,36.046,0.237676142,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_C,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,37.08,-3.5293,36.046,0.509847291,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,37.05,-3.5293,36.046,0.519557547,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_C,36.59,-3.5293,36.046,0.703275809,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,38.04,-3.5293,36.046,0.272819106,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_C,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,37.05,-3.5293,36.046,0.518109928,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,38.15,-3.5293,36.046,0.253356314,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_D,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,36.08,-3.5293,36.046,0.976507875,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,34.67,-3.5293,36.046,2.457030592,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_D,35.88,-3.5293,36.046,1.11202877,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,38.41,-3.5293,36.046,0.213971217,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_D,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_E,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,36.39,-3.5293,36.046,0.800382634,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,36.55,-3.5293,36.046,0.721541524,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_E,35.75,-3.5293,36.046,1.216236888,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,37.17,-3.5293,36.046,0.481185084,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,38.02,-3.5293,36.046,0.275166165,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_E,37.05,-3.5293,36.046,0.521062975,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,38.33,-3.5293,36.046,0.225013407,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,37.82,-3.5293,36.046,0.314681078,,,
29-Jul-21,111,28-Jul-21,100,N1,NO_100_F,38.11,-3.5293,36.046,0.259886736,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,35.85,-3.5293,36.046,1.134258006,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,36.4,-3.5293,36.046,0.794124423,,,
29-Jul-21,111,28-Jul-21,100,N1,MI_100_F,36.44,-3.5293,36.046,0.772074665,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,38.06,-3.5293,36.046,0.268286668,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,Undetermined,-3.5293,36.046,0.004,,,
29-Jul-21,111,28-Jul-21,100,N1,CC_100_F,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,35.85,-3.5293,36.046,1.137631372,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,36.25,-3.5293,36.046,0.873137753,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_A,37.67,-3.5293,36.046,0.34725196,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,38.79,-3.5293,36.046,0.167269377,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,36.42,-3.5293,36.046,0.785600232,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_A,36.39,-3.5293,36.046,0.801486435,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,36.27,-3.5293,36.046,0.861871105,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,36.92,-3.5293,36.046,0.566691623,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_A,38.2,-3.5293,36.046,0.244798029,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,36.94,-3.5293,36.046,0.557505978,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,37.86,-3.5293,36.046,0.307131722,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_B,36.31,-3.5293,36.046,0.844125627,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,35.51,-3.5293,36.046,1.419290383,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,36.01,-3.5293,36.046,1.02493909,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_B,36.88,-3.5293,36.046,0.581576502,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,38.67,-3.5293,36.046,0.180440179,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,37.5,-3.5293,36.046,0.386858214,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_B,37.43,-3.5293,36.046,0.405501427,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,38.17,-3.5293,36.046,0.24984456,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_C,37.17,-3.5293,36.046,0.479454266,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,35.41,-3.5293,36.046,1.516808532,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,36.74,-3.5293,36.046,0.634405362,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_C,36.23,-3.5293,36.046,0.885089339,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,38.05,-3.5293,36.046,0.270874188,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,37.03,-3.5293,36.046,0.52508671,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_C,37.94,-3.5293,36.046,0.290952244,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,36.67,-3.5293,36.046,0.665373405,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,37.93,-3.5293,36.046,0.293261284,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_D,37.74,-3.5293,36.046,0.331483166,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,36.71,-3.5293,36.046,0.650266713,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,34.98,-3.5293,36.046,1.998190989,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_D,38.09,-3.5293,36.046,0.263462737,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,36.99,-3.5293,36.046,0.539845466,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_D,36.9,-3.5293,36.046,0.571584137,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,39.28,-3.5293,36.046,0.120997988,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_E,38.91,-3.5293,36.046,0.15390793,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,35.61,-3.5293,36.046,1.332572036,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,36.88,-3.5293,36.046,0.581766327,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_E,36.5,-3.5293,36.046,0.742464755,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,37.87,-3.5293,36.046,0.304423433,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_E,38.07,-3.5293,36.046,0.266577159,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,37.95,-3.5293,36.046,0.289065916,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,Undetermined,-3.5293,36.046,0.004,,,
4-Aug-21,112,2-Aug-21,101,N1,NO_101_F,37.6,-3.5293,36.046,0.363924913,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_F,38.02,-3.5293,36.046,0.275433845,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_F,35.37,-3.5293,36.046,1.556406142,,,
4-Aug-21,112,2-Aug-21,101,N1,MI_101_F,36.52,-3.5293,36.046,0.735948846,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_F,35.42,-3.5293,36.046,1.49973133,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_F,37.08,-3.5293,36.046,0.508119186,,,
4-Aug-21,112,2-Aug-21,101,N1,CC_101_F,37.83,-3.5293,36.046,0.311445348,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_A,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_A,36.86,-3.5293,36.046,0.589748933,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_A,37.44,-3.5293,36.046,0.401580989,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_A,37.34,-3.5293,36.046,0.43126642,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_A,36.01,-3.5293,36.046,1.025535895,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_A,37,-3.5293,36.046,0.53828672,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_A,37.84,-3.5293,36.046,0.309300447,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_A,38.81,-3.5293,36.046,0.16486701,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_A,35.59,-3.5293,36.046,1.343533077,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_B,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_B,37.67,-3.5293,36.046,0.346981584,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_B,35.79,-3.5293,36.046,1.184128306,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_B,37.57,-3.5293,36.046,0.370139731,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_B,36.89,-3.5293,36.046,0.578127721,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_B,36.64,-3.5293,36.046,0.678156489,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_B,39.08,-3.5293,36.046,0.138318352,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_B,37.41,-3.5293,36.046,0.410133871,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_B,38.26,-3.5293,36.046,0.235934127,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_C,36.16,-3.5293,36.046,0.928764363,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_C,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_C,36.4,-3.5293,36.046,0.793507276,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_C,36.04,-3.5293,36.046,1.005817245,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_C,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_C,36.13,-3.5293,36.046,0.944586431,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_C,37.2,-3.5293,36.046,0.472350072,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_C,37.17,-3.5293,36.046,0.480822313,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_C,37.73,-3.5293,36.046,0.334384655,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_D,36.69,-3.5293,36.046,0.658804453,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_D,36.93,-3.5293,36.046,0.562500045,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_D,36.83,-3.5293,36.046,0.597767491,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_D,38.51,-3.5293,36.046,0.200074294,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_D,36.68,-3.5293,36.046,0.659749043,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_D,35.43,-3.5293,36.046,1.497989116,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_D,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_D,37.75,-3.5293,36.046,0.329419361,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_D,36.77,-3.5293,36.046,0.623331923,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_E,36.27,-3.5293,36.046,0.865826828,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_E,37.89,-3.5293,36.046,0.300936064,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_E,37.24,-3.5293,36.046,0.457954199,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_E,37.46,-3.5293,36.046,0.398518324,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_E,36.63,-3.5293,36.046,0.685198097,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_E,36.39,-3.5293,36.046,0.797702051,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_E,Undetermined,-3.5293,36.046,0.004,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_E,38.93,-3.5293,36.046,0.151981217,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_E,37.46,-3.5293,36.046,0.396735747,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_F,37.41,-3.5293,36.046,0.412004527,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_F,36.45,-3.5293,36.046,0.76970613,,,
6-Aug-21,113,4-Aug-21,102,N1,NO_102_F,38,-3.5293,36.046,0.278666004,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_F,35.62,-3.5293,36.046,1.318594275,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_F,35.23,-3.5293,36.046,1.706796373,,,
6-Aug-21,113,4-Aug-21,102,N1,MI_102_F,36.14,-3.5293,36.046,0.941872845,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_F,37.67,-3.5293,36.046,0.346461175,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_F,37.99,-3.5293,36.046,0.280450814,,,
6-Aug-21,113,4-Aug-21,102,N1,CC_102_F,37.75,-3.5293,36.046,0.328759829,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_A,37.39,-3.5293,36.046,0.415839424,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_A,36.62,-3.5293,36.046,0.687179332,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_A,36.2,-3.5293,36.046,0.901683542,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_A,38.44,-3.5293,36.046,0.209454714,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_A,35.36,-3.5293,36.046,1.564977406,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_A,Undetermined,-3.5293,36.046,0.004,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_A,35.05,-3.5293,36.046,1.918268151,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_A,35.39,-3.5293,36.046,1.530590998,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_A,35.93,-3.5293,36.046,1.078867747,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_B,35.06,-3.5293,36.046,1.904789577,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_B,36.47,-3.5293,36.046,0.758155349,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_B,35.97,-3.5293,36.046,1.053921483,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_B,37.26,-3.5293,36.046,0.453119685,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_B,37.67,-3.5293,36.046,0.346129339,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_B,37.01,-3.5293,36.046,0.533903912,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_B,33.91,-3.5293,36.046,4.026782356,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_B,34.55,-3.5293,36.046,2.645903754,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_B,34.8,-3.5293,36.046,2.247276236,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_C,36.74,-3.5293,36.046,0.637445425,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_C,35.71,-3.5293,36.046,1.246517858,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_C,36.36,-3.5293,36.046,0.812241452,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_C,37.11,-3.5293,36.046,0.498138465,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_C,36.97,-3.5293,36.046,0.54840199,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_C,37.51,-3.5293,36.046,0.384821139,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_C,34.47,-3.5293,36.046,2.788583595,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_C,34.41,-3.5293,36.046,2.898705465,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_C,34.97,-3.5293,36.046,2.02275899,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_D,37.65,-3.5293,36.046,0.351687534,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_D,37.49,-3.5293,36.046,0.390320559,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_D,35.78,-3.5293,36.046,1.191412242,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_D,38.37,-3.5293,36.046,0.21950005,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_D,36.83,-3.5293,36.046,0.600607704,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_D,37.32,-3.5293,36.046,0.43580612,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_D,34.85,-3.5293,36.046,2.181817139,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_D,34.65,-3.5293,36.046,2.492076517,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_D,34.34,-3.5293,36.046,3.037437657,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_E,Undetermined,-3.5293,36.046,0.004,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_E,37,-3.5293,36.046,0.537939537,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_E,36.25,-3.5293,36.046,0.874182242,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_E,36.31,-3.5293,36.046,0.839483464,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_E,37,-3.5293,36.046,0.536774527,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_E,36.43,-3.5293,36.046,0.780565815,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_E,35.85,-3.5293,36.046,1.134248511,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_E,35.65,-3.5293,36.046,1.292989166,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_E,35.71,-3.5293,36.046,1.241339244,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_F,Undetermined,-3.5293,36.046,0.004,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_F,36.74,-3.5293,36.046,0.6341542,,,
10-Aug-21,114,9-Aug-21,103,N1,NO_103_F,36.14,-3.5293,36.046,0.937815268,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_F,36.23,-3.5293,36.046,0.888700279,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_F,36.83,-3.5293,36.046,0.597949407,,,
10-Aug-21,114,9-Aug-21,103,N1,MI_103_F,Undetermined,-3.5293,36.046,0.004,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_F,35.01,-3.5293,36.046,1.970554558,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_F,34.95,-3.5293,36.046,2.044114,,,
10-Aug-21,114,9-Aug-21,103,N1,CC_103_F,33.95,-3.5293,36.046,3.913053362,,,
12-Aug-21,115,11-Aug-21,104,N1,NO_104_A,37.72,-3.5293,36.046,0.335913708,,,
12-Aug-21,115,11-Aug-21,104,N1,NO_104_A,38.67,-3.5293,36.046,0.180944476,,,
12-Aug-21,115,11-Aug-21,104,N1,NO_104_A,36.75,-3.5293,36.046,0.633029671,,,
12-Aug-21,115,11-Aug-21,104,N1,MI_104_A,35.81,-3.5293,36.046,1.163014727,,,
12-Aug-21,115,11-Aug-21,104,N1,MI_104_A,36.48,-3.5293,36.046,0.754496859,,,
12-Aug-21,115,11-Aug-21,104,N1,MI_104_A,37.01,-3.5293,36.046,0.532649237,,,
