sample_date,collection_num,target,sample_id,ct,pos_neg,copy_num_uL_rxn
16-Aug-21,105,N2,MI_105_E,37.90031435,pos,0.886974817
16-Aug-21,105,N1,CC_105_B,37.88038677,pos,0.302162541
16-Aug-21,105,N1,CC_105_F,37.85169169,pos,0.30787268
16-Aug-21,105,N1,CC_105_B,37.84185523,pos,0.309854808
16-Aug-21,105,N1,MI_105_D,37.83631195,pos,0.310977441
16-Aug-21,105,N1,CC_105_C,37.80287157,pos,0.317836638
16-Aug-21,105,N2,MI_105_A,37.74170853,pos,0.992443006
16-Aug-21,105,N1,MI_105_F,37.73511843,pos,0.33220127
16-Aug-21,105,N2,MI_105_E,37.65034749,pos,1.058796118
16-Aug-21,105,N2,MI_105_E,37.61149095,pos,1.088344434
16-Aug-21,105,N1,CC_105_C,37.50245178,pos,0.386656747
16-Aug-21,105,N1,CC_105_F,37.49146934,pos,0.389437156
16-Aug-21,105,N1,CC_105_F,37.48936571,pos,0.389972004
16-Aug-21,105,N1,CC_105_A,37.31439751,pos,0.437128703
16-Aug-21,105,N1,NO_105_C,37.30167811,pos,0.440771259
16-Aug-21,105,N1,CC_105_E,37.16946744,pos,0.480478706
16-Aug-21,105,N1,CC_105_D,36.90769031,pos,0.569963022
16-Aug-21,105,N1,MI_105_B,36.87790028,pos,0.58114895
16-Aug-21,105,N1,NO_105_C,36.73077434,pos,0.639697215
16-Aug-21,105,N1,MI_105_A,36.67990318,pos,0.661284605
16-Aug-21,105,N1,MI_105_B,36.66898324,pos,0.666012671
16-Aug-21,105,N1,MI_105_D,36.63250833,pos,0.682051828
16-Aug-21,105,N1,CC_105_A,36.55265297,pos,0.718528134
16-Aug-21,105,N1,NO_105_F,36.54162885,pos,0.723714674
16-Aug-21,105,N1,MI_105_C,36.48949162,pos,0.74875556
16-Aug-21,105,N1,MI_105_C,36.41161399,pos,0.787782065
16-Aug-21,105,N1,CC_105_A,36.40031911,pos,0.793608677
16-Aug-21,105,N1,NO_105_D,36.3957807,pos,0.795961993
16-Aug-21,105,N1,NO_105_E,36.36654069,pos,0.81129213
16-Aug-21,105,N1,NO_105_D,36.33289145,pos,0.82929971
16-Aug-21,105,N1,MI_105_A,36.32420808,pos,0.834011199
16-Aug-21,105,N1,NO_105_D,36.28519056,pos,0.855514144
16-Aug-21,105,N1,NO_105_E,36.18614269,pos,0.912623497
16-Aug-21,105,N1,NO_105_F,36.15869404,pos,0.929114014
16-Aug-21,105,N1,MI_105_F,36.11011005,pos,0.959036002
16-Aug-21,105,N1,MI_105_D,36.0665992,pos,0.986650577
16-Aug-21,105,N1,MI_105_B,36.05688797,pos,0.99292164
16-Aug-21,105,N1,MI_105_A,36.0142497,pos,1.02093056
16-Aug-21,105,N1,NO_105_F,35.82322493,pos,1.156435996
16-Aug-21,105,N1,MI_105_F,35.71365116,pos,1.242134105
16-Aug-21,105,N1,MI_105_E,35.5079489,pos,1.420537291
16-Aug-21,105,N1,MI_105_E,35.48299748,pos,1.443851184
16-Aug-21,105,N1,MI_105_E,35.43947301,pos,1.485438769
18-Aug-21,106,N1,NO_106_D,40,neg,0.004
18-Aug-21,106,N1,CC_106_D,40,neg,0.004
18-Aug-21,106,N1,CC_106_E,40,neg,0.004
18-Aug-21,106,N1,MI_106_F,40,neg,0.004
18-Aug-21,106,N1,MI_106_F,40,neg,0.004
18-Aug-21,106,N1,MI_106_F,40,neg,0.004
18-Aug-21,106,N2,NO_106_A,40,neg,0.004
18-Aug-21,106,N2,NO_106_A,40,neg,0.004
18-Aug-21,106,N2,NO_106_A,40,neg,0.004
18-Aug-21,106,N2,MI_106_A,40,neg,0.004
18-Aug-21,106,N2,MI_106_A,40,neg,0.004
18-Aug-21,106,N2,CC_106_A,40,neg,0.004
18-Aug-21,106,N2,NO_106_B,40,neg,0.004
18-Aug-21,106,N2,NO_106_B,40,neg,0.004
18-Aug-21,106,N2,MI_106_B,40,neg,0.004
18-Aug-21,106,N2,MI_106_D,40,neg,0.004
18-Aug-21,106,N2,MI_106_D,40,neg,0.004
18-Aug-21,106,N2,CC_106_D,40,neg,0.004
18-Aug-21,106,N2,CC_106_D,40,neg,0.004
18-Aug-21,106,N2,MI_106_E,40,neg,0.004
18-Aug-21,106,N2,MI_106_E,40,neg,0.004
18-Aug-21,106,N2,CC_106_E,40,neg,0.004
18-Aug-21,106,N2,MI_106_F,40,neg,0.004
18-Aug-21,106,N2,CC_106_A,39.98,pos,0.203288335
18-Aug-21,106,N1,CC_106_D,39.95,pos,0.07812992
18-Aug-21,106,N2,CC_106_B,39.93,pos,0.211268227
18-Aug-21,106,N2,MI_106_B,39.85,pos,0.222665552
18-Aug-21,106,N2,CC_106_D,39.82,pos,0.227924622
18-Aug-21,106,N2,MI_106_B,39.76,pos,0.237806982
18-Aug-21,106,N2,NO_106_E,39.65,pos,0.257010403
18-Aug-21,106,N2,NO_106_D,39.59,pos,0.26744653
18-Aug-21,106,N1,CC_106_D,39.56,pos,0.101203861
18-Aug-21,106,N2,NO_106_B,39.54,pos,0.2777698
18-Aug-21,106,N2,NO_106_F,39.49,pos,0.287587472
18-Aug-21,106,N2,MI_106_C,39.42,pos,0.301426668
18-Aug-21,106,N2,MI_106_C,39.41,pos,0.304222258
18-Aug-21,106,N2,CC_106_B,39.39,pos,0.309200585
18-Aug-21,106,N2,CC_106_B,39.37,pos,0.312886271
18-Aug-21,106,N2,NO_106_E,39.33,pos,0.321214005
18-Aug-21,106,N2,CC_106_C,39.29,pos,0.33244759
18-Aug-21,106,N2,MI_106_A,39.28,pos,0.333439586
18-Aug-21,106,N2,NO_106_F,39.27,pos,0.335882354
18-Aug-21,106,N2,CC_106_F,39.19,pos,0.355223006
18-Aug-21,106,N2,CC_106_A,39.01,pos,0.403940297
18-Aug-21,106,N2,MI_106_F,38.9,pos,0.435565261
18-Aug-21,106,N1,NO_106_B,38.86,pos,0.159762463
18-Aug-21,106,N2,NO_106_F,38.85,pos,0.45419422
18-Aug-21,106,N2,CC_106_C,38.83,pos,0.459418807
18-Aug-21,106,N2,CC_106_C,38.66,pos,0.5171523
18-Aug-21,106,N2,CC_106_F,38.66,pos,0.517619891
18-Aug-21,106,N2,CC_106_E,38.56,pos,0.557378125
18-Aug-21,106,N2,CC_106_F,38.56,pos,0.557526398
18-Aug-21,106,N2,NO_106_C,38.49,pos,0.584326522
18-Aug-21,106,N2,MI_106_F,38.46,pos,0.597845683
18-Aug-21,106,N1,MI_106_A,38.41,pos,0.21398626
18-Aug-21,106,N2,NO_106_D,38.4,pos,0.621184803
18-Aug-21,106,N2,MI_106_D,38.4,pos,0.620972381
18-Aug-21,106,N2,NO_106_E,38.37,pos,0.634624645
18-Aug-21,106,N1,NO_106_E,38.34,pos,0.22339708
18-Aug-21,106,N1,MI_106_B,38.23,pos,0.240800722
18-Aug-21,106,N2,NO_106_C,38.16,pos,0.738847271
18-Aug-21,106,N2,NO_106_D,38.06,pos,0.789488925
18-Aug-21,106,N1,NO_106_F,38.04,pos,0.272867341
18-Aug-21,106,N2,MI_106_C,37.98,pos,0.840172687
18-Aug-21,106,N2,NO_106_C,37.82,pos,0.938322845
18-Aug-21,106,N2,CC_106_E,37.77,pos,0.971126181
18-Aug-21,106,N2,MI_106_E,37.72,pos,1.007857838
18-Aug-21,106,N1,CC_106_A,37.59,pos,0.365153809
18-Aug-21,106,N1,NO_106_E,37.47,pos,0.394539232
18-Aug-21,106,N1,NO_106_B,37.42,pos,0.407385948
18-Aug-21,106,N1,CC_106_F,37.38,pos,0.418783843
18-Aug-21,106,N1,NO_106_B,37.33,pos,0.433093596
18-Aug-21,106,N1,CC_106_B,37.31,pos,0.439258946
18-Aug-21,106,N1,CC_106_C,37.3,pos,0.441792782
18-Aug-21,106,N1,NO_106_F,37.29,pos,0.444842478
18-Aug-21,106,N1,CC_106_B,37.27,pos,0.44947391
18-Aug-21,106,N1,CC_106_A,37.03,pos,0.525464127
18-Aug-21,106,N1,CC_106_C,36.9,pos,0.571375771
18-Aug-21,106,N1,NO_106_A,36.87,pos,0.583513688
18-Aug-21,106,N1,CC_106_E,36.75,pos,0.632833873
18-Aug-21,106,N1,CC_106_F,36.69,pos,0.657974071
18-Aug-21,106,N1,NO_106_F,36.68,pos,0.659946222
18-Aug-21,106,N1,MI_106_A,36.53,pos,0.729175953
18-Aug-21,106,N1,MI_106_A,36.52,pos,0.733205059
18-Aug-21,106,N1,CC_106_F,36.43,pos,0.776625555
18-Aug-21,106,N1,MI_106_C,36.37,pos,0.811930387
18-Aug-21,106,N1,CC_106_E,36.36,pos,0.813045968
18-Aug-21,106,N1,NO_106_A,36.35,pos,0.820192618
18-Aug-21,106,N1,MI_106_B,36.35,pos,0.820886548
18-Aug-21,106,N1,MI_106_C,36.35,pos,0.817875883
18-Aug-21,106,N1,CC_106_B,36.33,pos,0.828327991
18-Aug-21,106,N1,NO_106_E,36.32,pos,0.835853104
18-Aug-21,106,N1,NO_106_D,36.24,pos,0.881589131
18-Aug-21,106,N1,CC_106_A,36.23,pos,0.888093039
18-Aug-21,106,N1,NO_106_A,36.12,pos,0.952643803
18-Aug-21,106,N1,NO_106_C,36.08,pos,0.975237385
18-Aug-21,106,N1,MI_106_B,36.05,pos,0.996084231
18-Aug-21,106,N1,MI_106_C,35.87,pos,1.124763344
18-Aug-21,106,N1,NO_106_D,35.67,pos,1.281005858
18-Aug-21,106,N1,NO_106_C,35.35,pos,1.574521615
18-Aug-21,106,N1,CC_106_C,35.18,pos,1.756208128
18-Aug-21,106,N1,NO_106_C,34.7,pos,2.405159555
23-Aug-21,107,N2,MI_107_A,40,neg,0.004
23-Aug-21,107,N2,CC_107_A,40,neg,0.004
23-Aug-21,107,N2,MI_107_C,39.2,pos,0.353227562
23-Aug-21,107,N1,CC_107_C,39.18,pos,0.129005493
23-Aug-21,107,N2,CC_107_B,39.18,pos,0.357344182
23-Aug-21,107,N2,CC_107_C,39.04,pos,0.395776231
23-Aug-21,107,N2,CC_107_A,39.01,pos,0.404456086
23-Aug-21,107,N2,MI_107_B,38.9,pos,0.437454703
23-Aug-21,107,N2,MI_107_A,38.74,pos,0.490890787
23-Aug-21,107,N2,CC_107_B,38.74,pos,0.490597429
23-Aug-21,107,N2,CC_107_A,38.58,pos,0.549690627
23-Aug-21,107,N2,MI_107_C,38.45,pos,0.599617495
23-Aug-21,107,N2,MI_107_A,38.36,pos,0.639884056
23-Aug-21,107,N2,MI_107_B,38.28,pos,0.678869632
23-Aug-21,107,N2,CC_107_C,38.25,pos,0.692272897
23-Aug-21,107,N2,MI_107_C,38.07,pos,0.788744771
23-Aug-21,107,N2,CC_107_C,37.95,pos,0.855353419
23-Aug-21,107,N2,MI_107_B,37.94,pos,0.862499358
23-Aug-21,107,N1,NO_107_B,37.39169766,pos,0.415630033
23-Aug-21,107,N1,CC_107_A,37.35,pos,0.426335707
23-Aug-21,107,N2,CC_107_B,37.26,pos,1.397608412
23-Aug-21,107,N1,CC_107_B,36.79,pos,0.615701105
23-Aug-21,107,N1,CC_107_A,36.77,pos,0.624846662
23-Aug-21,107,N1,CC_107_C,36.68,pos,0.661917406
23-Aug-21,107,N1,MI_107_B,36.44,pos,0.772640879
23-Aug-21,107,N1,MI_107_C,36,pos,1.027218304
23-Aug-21,107,N1,MI_107_C,35.99,pos,1.039048672
23-Aug-21,107,N1,NO_107_C,35.96898247,pos,1.051531591
23-Aug-21,107,N1,MI_107_A,35.91,pos,1.091588655
23-Aug-21,107,N1,NO_107_B,35.83920426,pos,1.144442512
23-Aug-21,107,N1,CC_107_A,35.76,pos,1.204906122
23-Aug-21,107,N1,NO_107_C,35.74697542,pos,1.21541982
23-Aug-21,107,N1,MI_107_A,35.68,pos,1.267790441
23-Aug-21,107,N1,CC_107_C,35.61,pos,1.331261244
23-Aug-21,107,N1,MI_107_B,35.57,pos,1.364015922
23-Aug-21,107,N1,MI_107_C,35.56,pos,1.374857804
23-Aug-21,107,N1,MI_107_B,35.52,pos,1.407296532
23-Aug-21,107,N1,NO_107_B,35.36321873,pos,1.561208185
23-Aug-21,107,N1,CC_107_B,35.32,pos,1.601061735
23-Aug-21,107,N1,MI_107_A,35.28,pos,1.646992249
23-Aug-21,107,N1,CC_107_B,35.28,pos,1.652981265
23-Aug-21,107,N1,NO_107_C,35.2595431,pos,1.670461657
23-Aug-21,107,N1,NO_107_A,35.17978953,pos,1.759681515
23-Aug-21,107,N1,NO_107_A,35.15414472,pos,1.78937074
23-Aug-21,107,N1,NO_107_A,34.61153093,pos,2.549445744
25-Aug-21,108,N2,NO_108_C,40,neg,0.004
25-Aug-21,108,N2,NO_108_A,39.56,pos,0.274449588
25-Aug-21,108,N2,NO_108_B,39.44,pos,0.297245824
25-Aug-21,108,N2,MI_108_A,39.36,pos,0.315546459
25-Aug-21,108,N2,NO_108_B,39.35,pos,0.318554111
25-Aug-21,108,N2,CC_108_C,39.32,pos,0.324645262
25-Aug-21,108,N2,MI_108_A,39.08,pos,0.383616368
25-Aug-21,108,N2,NO_108_B,39.03,pos,0.398755868
25-Aug-21,108,N2,NO_108_C,38.76,pos,0.483333268
25-Aug-21,108,N2,CC_108_A,38.65,pos,0.520557129
25-Aug-21,108,N2,CC_108_A,38.65,pos,0.522015359
25-Aug-21,108,N2,NO_108_A,38.47,pos,0.591030799
25-Aug-21,108,N2,NO_108_A,38.25,pos,0.694252489
25-Aug-21,108,N2,CC_108_B,38.22,pos,0.706091476
25-Aug-21,108,N2,NO_108_C,38.2,pos,0.715644755
25-Aug-21,108,N2,CC_108_C,38.2,pos,0.717539726
25-Aug-21,108,N2,MI_108_C,38.08,pos,0.780712021
25-Aug-21,108,N2,CC_108_A,38.05,pos,0.796955913
25-Aug-21,108,N2,CC_108_B,37.93,pos,0.867556051
25-Aug-21,108,N2,MI_108_C,37.93,pos,0.870547756
25-Aug-21,108,N2,CC_108_B,37.83,pos,0.931251536
25-Aug-21,108,N2,MI_108_C,37.82,pos,0.938139282
25-Aug-21,108,N2,MI_108_B,37.79,pos,0.956231392
25-Aug-21,108,N2,MI_108_A,37.65,pos,1.062126376
25-Aug-21,108,N2,MI_108_B,37.5,pos,1.176174939
25-Aug-21,108,N2,CC_108_C,37.45,pos,1.221510171
25-Aug-21,108,N1,MI_108_B,37.26,pos,0.452819261
25-Aug-21,108,N2,MI_108_B,37.16,pos,1.496421439
25-Aug-21,108,N1,NO_108_B,36.95,pos,0.555582986
25-Aug-21,108,N1,MI_108_C,36.66,pos,0.672011992
25-Aug-21,108,N1,NO_108_A,36.65,pos,0.675794494
25-Aug-21,108,N1,NO_108_A,36.6,pos,0.696466728
25-Aug-21,108,N1,MI_108_A,36.43,pos,0.77694705
25-Aug-21,108,N1,NO_108_B,36.3,pos,0.845951041
25-Aug-21,108,N1,NO_108_C,36.3,pos,0.849271924
25-Aug-21,108,N1,CC_108_A,36.25,pos,0.873549186
25-Aug-21,108,N1,CC_108_B,36.25,pos,0.877073145
25-Aug-21,108,N1,CC_108_C,36.17,pos,0.92258869
25-Aug-21,108,N1,NO_108_C,36.16,pos,0.930020794
25-Aug-21,108,N1,MI_108_C,36.15,pos,0.934417679
25-Aug-21,108,N1,NO_108_B,36.07,pos,0.982923243
25-Aug-21,108,N1,NO_108_A,35.87,pos,1.122901977
25-Aug-21,108,N1,NO_108_C,35.67,pos,1.274958538
25-Aug-21,108,N1,CC_108_C,35.59,pos,1.348302885
25-Aug-21,108,N1,MI_108_A,35.59,pos,1.345781939
25-Aug-21,108,N1,CC_108_B,35.5,pos,1.429882913
25-Aug-21,108,N1,MI_108_B,35.5,pos,1.426197575
25-Aug-21,108,N1,MI_108_A,35.48,pos,1.450000013
25-Aug-21,108,N1,CC_108_B,35.39,pos,1.534418503
25-Aug-21,108,N1,MI_108_B,35.32,pos,1.61002596
25-Aug-21,108,N1,CC_108_C,35.14,pos,1.809486136
25-Aug-21,108,N1,CC_108_A,35.02,pos,1.948919396
25-Aug-21,108,N1,MI_108_C,34.88,pos,2.146223234
25-Aug-21,108,N1,CC_108_A,34.41,pos,2.907322071
