date,sample,target,ct,slope,intercept,copies_ul_rxn
1/12/2021,SL_F,N1,37.06158829,-3.389,34.008,0.039429407
1/12/2021,SL_J,N2,36.83265305,-3.3084,32.416,0.046240064
1/12/2021,SL_J,N2,36.65930939,-3.3084,32.416,0.052169111
1/12/2021,SL_F,N2,36.61210251,-3.3084,32.416,0.053911601
1/12/2021,SL_F,N2,36.48352432,-3.3084,32.416,0.058958495
1/12/2021,SL_A,N2,36.31469727,-3.3084,32.416,0.06630957
1/12/2021,SL_J,N1,36.24534988,-3.389,34.008,0.069588458
1/12/2021,SL_G,N1,36.14362335,-3.389,34.008,0.074693905
1/12/2021,SL_I,N1,36.10253143,-3.389,34.008,0.076860932
1/12/2021,SL_A,N1,36.00420761,-3.389,34.008,0.082304787
1/12/2021,SL_I,N1,35.93127441,-3.389,34.008,0.086590441
1/12/2021,SL_I,N2,35.92791748,-3.3084,32.416,0.086792984
1/12/2021,SL_F,N2,35.84211731,-3.3084,32.416,0.092133731
1/12/2021,SL_J,N2,35.79397964,-3.3084,32.416,0.09527277
1/12/2021,SL_I,N2,35.75336838,-3.3084,32.416,0.098004043
1/12/2021,SL_A,N1,35.71595001,-3.389,34.008,0.100589836
1/12/2021,SL_G,N2,35.69568253,-3.3084,32.416,0.10201879
1/12/2021,SL_I,N2,35.61273575,-3.3084,32.416,0.108081593
1/12/2021,SL_A,N2,35.48984909,-3.3084,32.416,0.117732285
1/12/2021,SL_F,N1,35.35647964,-3.389,34.008,0.129183766
1/12/2021,SL_K,N2,35.34334564,-3.3084,32.416,0.130370052
1/12/2021,SL_H,N2,34.55870056,-3.3084,32.416,0.225084389
1/12/2021,SL_H,N1,34.50326157,-3.389,34.008,0.233938885
1/12/2021,SL_E,N1,34.32953644,-3.389,34.008,0.264005352
1/12/2021,SL_E,N1,34.28303528,-3.389,34.008,0.272689374
1/12/2021,SL_E,N1,34.2496109,-3.389,34.008,0.279107237
1/12/2021,SL_K,N2,34.16670609,-3.3084,32.416,0.295685469
1/12/2021,SL_H,N1,33.94701767,-3.389,34.008,0.344534886
1/12/2021,SL_E,N1,33.51463318,-3.389,34.008,0.465506912
1/12/2021,SL_K,N1,33.4747467,-3.389,34.008,0.478610537
1/12/2021,SL_E,N1,33.47059631,-3.389,34.008,0.479995048
1/12/2021,SL_H,N1,33.44789124,-3.389,34.008,0.487640328
1/12/2021,SL_H,N1,33.35153198,-3.389,34.008,0.521465103
1/12/2021,SL_E,N2,33.15085602,-3.3084,32.416,0.599627787
1/12/2021,SL_E,N2,32.98299408,-3.3084,32.416,0.673937857
1/12/2021,SL_E,N2,32.95644379,-3.3084,32.416,0.686506998
1/12/2021,SL_H,N2,32.87714767,-3.3084,32.416,0.725459352
1/12/2021,SL_E,N2,32.84697342,-3.3084,32.416,0.740855623
1/12/2021,SL_H,N1,32.8324585,-3.389,34.008,0.748377764
1/12/2021,SL_K,N2,32.80687332,-3.3084,32.416,0.761823339
1/12/2021,SL_H,N2,32.72833633,-3.3084,32.416,0.804623912
1/12/2021,SL_K,N1,32.61735916,-3.389,34.008,0.869234582
1/12/2021,SL_E,N2,32.58213043,-3.3084,32.416,0.89081037
1/12/2021,SL_E,N1,32.51823425,-3.389,34.008,0.931319254
1/12/2021,SL_E,N2,32.49275589,-3.3084,32.416,0.947981135
1/12/2021,SL_H,N2,32.42555618,-3.3084,32.416,0.993371142
1/12/2021,SL_K,N1,32.39713669,-3.389,34.008,1.013215073
1/12/2021,SL_K,N1,32.24068451,-3.389,34.008,1.129772554
1/12/2021,SL_K,N1,32.19746399,-3.389,34.008,1.164273182
1/12/2021,SL_H,N2,32.10721588,-3.3084,32.416,1.239747865
1/12/2021,SL_H,N1,32.07646942,-3.389,34.008,1.266563074
1/12/2021,SL_K,N1,31.85087967,-3.389,34.008,1.481882558
1/12/2021,SL_H,N2,31.7218132,-3.3084,32.416,1.621158712
1/12/2021,SL_K,N2,31.70898056,-3.3084,32.416,1.635702586
1/12/2021,SL_K,N2,31.63202667,-3.3084,32.416,1.725696796
1/12/2021,SL_K,N2,31.51590919,-3.3084,32.416,1.87095037
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_Y,N2,37.06600952,-3.3084,32.416,0.039308266
1/20/2021,SL_Y,N2,35.9034729,-3.3084,32.416,0.088282223
1/20/2021,SL_Y,N2,35.9034729,-3.3084,32.416,0.088282223
1/20/2021,SL_Y,N1,35.78922653,-3.389,34.008,0.095588462
1/20/2021,SL_Y,N1,35.4973793,-3.389,34.008,0.117116877
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_H,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_K,N2,Undetermined,-3.3084,32.416,0.0002
1/26/2021,SL_A,N2,37.07879257,-3.3084,32.416,0.0389601
1/26/2021,SL_G,N1,37.07580566,-3.389,34.008,0.039041176
1/26/2021,SL_E,N2,36.8260994,-3.3084,32.416,0.046451457
1/26/2021,SL_E,N1,36.7359581,-3.389,34.008,0.049459022
1/26/2021,SL_E,N1,36.46532822,-3.389,34.008,0.059709902
1/26/2021,SL_Y,N2,36.24193192,-3.3084,32.416,0.069754195
1/26/2021,SL_E,N2,36.11442947,-3.3084,32.416,0.076227089
1/26/2021,SL_H,N2,35.99320221,-3.3084,32.416,0.082937626
1/26/2021,SL_E,N2,35.84235764,-3.3084,32.416,0.092118322
1/26/2021,SL_K,N2,35.82802963,-3.3084,32.416,0.093041523
1/26/2021,SL_G,N2,35.75341034,-3.3084,32.416,0.098001181
1/26/2021,SL_H,N2,35.71005249,-3.3084,32.416,0.101003562
1/26/2021,SL_H,N1,35.54989624,-3.389,34.008,0.112913447
1/26/2021,SL_A,N2,35.44849014,-3.3084,32.416,0.121170462
1/26/2021,SL_G,N1,35.37110519,-3.389,34.008,0.12787546
1/26/2021,SL_I,N1,35.35458374,-3.389,34.008,0.129354339
1/26/2021,SL_A,N1,35.26181412,-3.389,34.008,0.137981744
1/26/2021,SL_K,N1,35.24535751,-3.389,34.008,0.139571202
1/26/2021,SL_K,N1,35.17674637,-3.389,34.008,0.146397711
1/26/2021,SL_H,N2,35.17162704,-3.3084,32.416,0.14692025
1/26/2021,SL_A,N2,34.811409,-3.3084,32.416,0.188782396
1/26/2021,SL_K,N2,34.67488098,-3.3084,32.416,0.207600586
1/26/2021,SL_E,N2,34.65248871,-3.3084,32.416,0.210861302
1/26/2021,SL_A,N2,34.50117111,-3.3084,32.416,0.234279495
1/26/2021,SL_H,N2,34.44299316,-3.3084,32.416,0.243960322
1/26/2021,SL_A,N1,34.38046265,-3.389,34.008,0.254811914
1/26/2021,SL_E,N2,34.37701797,-3.3084,32.416,0.25542354
1/26/2021,SL_H,N1,34.31846237,-3.389,34.008,0.266047994
1/26/2021,SL_A,N1,34.24223709,-3.389,34.008,0.280543307
1/26/2021,SL_H,N1,34.20259094,-3.389,34.008,0.288392122
1/26/2021,SL_H,N2,34.18193054,-3.3084,32.416,0.292568944
1/26/2021,SL_H,N2,34.12640762,-3.3084,32.416,0.304095947
1/26/2021,SL_E,N2,34.12150192,-3.3084,32.416,0.30513599
1/26/2021,SL_A,N2,33.87963486,-3.3084,32.416,0.361077473
1/26/2021,SL_H,N1,33.86273575,-3.389,34.008,0.365349346
1/26/2021,SL_E,N1,33.81329346,-3.389,34.008,0.378140162
1/26/2021,SL_K,N1,33.81298065,-3.389,34.008,0.378222495
1/26/2021,SL_A,N1,33.59019089,-3.389,34.008,0.441659923
1/26/2021,SL_E,N1,33.49686813,-3.389,34.008,0.471298234
1/26/2021,SL_E,N1,33.43915939,-3.389,34.008,0.490612839
1/26/2021,SL_A,N1,33.30339813,-3.389,34.008,0.53923023
1/26/2021,SL_A,N1,33.25774384,-3.389,34.008,0.556639141
1/26/2021,SL_E,N1,33.22846222,-3.389,34.008,0.568099529
1/26/2021,SL_H,N1,33.22383881,-3.389,34.008,0.569930509
1/26/2021,SL_A,N2,32.90146255,-3.3084,32.416,0.713285911
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_Y,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_E,N2,37.03999329,-3.3084,32.416,0.040026496
2/2/2021,SL_I,N2,36.62248611,-3.3084,32.416,0.053523397
2/2/2021,SL_L,N2,36.37924194,-3.3084,32.416,0.063396733
2/2/2021,SL_E,N2,36.32390594,-3.3084,32.416,0.065885946
2/2/2021,SL_E,N2,36.31217957,-3.3084,32.416,0.066425864
2/2/2021,SL_I,N2,36.24170685,-3.3084,32.416,0.069765122
2/2/2021,SL_L,N2,36.16967392,-3.3084,32.416,0.073351855
2/2/2021,SL_A,N2,36.15555954,-3.3084,32.416,0.074075966
2/2/2021,SL_L,N2,36.11014938,-3.3084,32.416,0.076454498
2/2/2021,SL_G,N2,36.07322311,-3.3084,32.416,0.078444845
2/2/2021,SL_E,N2,36.00815582,-3.3084,32.416,0.082078934
2/2/2021,SL_G,N2,35.98735809,-3.3084,32.416,0.083275653
2/2/2021,SL_H,N2,35.83360291,-3.3084,32.416,0.092681324
2/2/2021,SL_E,N1,37.08665848,-3.389,34.008,0.123473337
2/2/2021,SL_G,N2,35.36547852,-3.3084,32.416,0.128377211
2/2/2021,SL_H,N2,35.32974625,-3.3084,32.416,0.131609853
2/2/2021,SL_L,N2,35.30888748,-3.3084,32.416,0.13353441
2/2/2021,SL_E,N2,35.09089279,-3.3084,32.416,0.15541197
2/2/2021,SL_Y,N1,36.5703125,-3.389,34.008,0.175360823
2/2/2021,SL_A,N2,34.8935318,-3.3084,32.416,0.178294924
2/2/2021,SL_A,N2,34.83716202,-3.3084,32.416,0.185428874
2/2/2021,SL_A,N2,34.51944351,-3.3084,32.416,0.231318968
2/2/2021,SL_H,N2,34.34758759,-3.3084,32.416,0.260709331
2/2/2021,SL_A,N2,34.33729935,-3.3084,32.416,0.26258282
2/2/2021,SL_L,N2,34.30828094,-3.3084,32.416,0.267939928
2/2/2021,SL_Y,N1,35.90670395,-3.389,34.008,0.275261247
2/2/2021,SL_A,N1,35.89046097,-3.389,34.008,0.278315841
2/2/2021,SL_Y,N1,35.86330032,-3.389,34.008,0.283499489
2/2/2021,SL_A,N2,34.0979805,-3.3084,32.416,0.310172322
2/2/2021,SL_E,N1,35.67831039,-3.389,34.008,0.321467951
2/2/2021,SL_I,N1,35.65341187,-3.389,34.008,0.326952414
2/2/2021,SL_H,N2,33.95158386,-3.3084,32.416,0.343441697
2/2/2021,SL_G,N1,35.56464005,-3.389,34.008,0.347279104
2/2/2021,SL_A,N1,35.53339005,-3.389,34.008,0.354731424
2/2/2021,SL_E,N1,35.53071976,-3.389,34.008,0.355375587
2/2/2021,SL_G,N1,35.48161316,-3.389,34.008,0.367432516
2/2/2021,SL_E,N1,34.98149109,-3.389,34.008,0.516118887
2/2/2021,SL_A,N1,34.86694336,-3.389,34.008,0.557891332
2/2/2021,SL_H,N2,32.95211411,-3.3084,32.416,0.688578823
2/2/2021,SL_K,N2,32.67108154,-3.3084,32.416,0.837334182
2/2/2021,SL_G,N1,33.95328522,-3.389,34.008,1.037874439
2/2/2021,SL_E,N1,33.93437195,-3.389,34.008,1.051297419
2/2/2021,SL_K,N2,32.30132675,-3.3084,32.416,1.083081756
2/2/2021,SL_H,N1,33.81773758,-3.389,34.008,1.137997135
2/2/2021,SL_K,N2,32.05964661,-3.3084,32.416,1.281479614
2/2/2021,SL_A,N1,33.61842346,-3.389,34.008,1.303026482
2/2/2021,SL_A,N1,33.61598969,-3.389,34.008,1.305182922
2/2/2021,SL_K,N2,32.01161957,-3.3084,32.416,1.325038197
2/2/2021,SL_A,N1,33.55521393,-3.389,34.008,1.360205806
2/2/2021,SL_K,N2,31.90300751,-3.3084,32.416,1.429083413
2/2/2021,SL_H,N1,33.17858505,-3.389,34.008,1.756860871
2/2/2021,SL_K,N1,32.92486191,-3.389,34.008,2.087392122
2/2/2021,SL_K,N2,31.34644508,-3.3084,32.416,2.105157744
2/2/2021,SL_H,N1,32.34013748,-3.389,34.008,3.105560664
2/2/2021,SL_H,N1,32.30749893,-3.389,34.008,3.175197536
2/2/2021,SL_H,N1,32.08508682,-3.389,34.008,3.693162354
2/2/2021,SL_K,N1,32.07512665,-3.389,34.008,3.718239597
2/2/2021,SL_K,N1,31.96590614,-3.389,34.008,4.004656923
2/2/2021,SL_H,N1,31.91711807,-3.389,34.008,4.139628079
2/2/2021,SL_K,N1,31.86510086,-3.389,34.008,4.288546882
2/2/2021,SL_K,N1,31.58415604,-3.389,34.008,5.190500002
2/2/2021,SL_K,N1,31.49747658,-3.389,34.008,5.505362269
2/2/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
2/2/2021,SL_H,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_E,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_I,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_F,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_J,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
2/2/2021,SL_G,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_A,N1,34.34984589,-3.389,34.008,0.79273996
1/20/2021,SL_A,N1,36.40216446,-3.389,34.008,0.196584107
1/20/2021,SL_A,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_H,N1,36.20497894,-3.389,34.008,0.224766916
1/20/2021,SL_H,N1,35.52480698,-3.389,34.008,0.356806114
1/20/2021,SL_H,N1,34.72674179,-3.389,34.008,0.613647843
1/20/2021,SL_L,N1,35.65504456,-3.389,34.008,0.326589928
1/20/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_A,N1,36.70777893,-3.389,34.008,0.15972395
1/20/2021,SL_A,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_A,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_H,N1,35.64836884,-3.389,34.008,0.328074599
1/20/2021,SL_H,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_H,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_L,N1,35.20085526,-3.389,34.008,0.444653244
1/20/2021,SL_L,N1,35.95676041,-3.389,34.008,0.266057067
1/20/2021,SL_L,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_I,N1,35.68571854,-3.389,34.008,0.31985397
1/20/2021,SL_I,N1,35.70767212,-3.389,34.008,0.315118464
1/20/2021,SL_I,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_E,N1,36.25091171,-3.389,34.008,0.217860702
1/20/2021,SL_I,N1,34.40426254,-3.389,34.008,0.763965775
1/20/2021,SL_I,N1,33.83459091,-3.389,34.008,1.125040657
1/20/2021,SL_I,N1,34.89442062,-3.389,34.008,0.547572759
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_Y,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_F,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_J,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_G,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,Undetermined,-3.389,34.008,0.0002
1/20/2021,SL_K,N1,37.08333969,-3.389,34.008,0.123752068
1/20/2021,SL_A,N2,35.98960876,-3.3084,32.416,0.08314531
1/20/2021,SL_A,N2,35.2316246,-3.3084,32.416,0.140911598
1/20/2021,SL_A,N2,33.97700882,-3.3084,32.416,0.337417848
1/20/2021,SL_H,N2,35.82400894,-3.3084,32.416,0.093302249
1/20/2021,SL_H,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_H,N2,34.72658157,-3.3084,32.416,0.200263364
1/20/2021,SL_L,N2,36.096035,-3.3084,32.416,0.077209238
1/20/2021,SL_L,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_L,N2,36.16175461,-3.3084,32.416,0.073757264
1/20/2021,SL_A,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_A,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_A,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_H,N2,35.84983826,-3.3084,32.416,0.091639966
1/20/2021,SL_H,N2,Undetermined,-3.3084,32.416,0.0002
1/20/2021,SL_H,N2,36.11027527,-3.3084,32.416,0.0764478
1/20/2021,SL_L,N2,34.20783234,-3.3084,32.416,0.287342009
